"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.5035,0.106186181071291,0.736486729481651,0.0540728342890019,9.71650619048285,2.88648864954295,9.49098292632224,3.0359072316394,"(iv)",5,100
