"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.49,0.110096376512636,0.740181459087917,0.0514472947218654,9.59038918837564,3.10570945417184,9.2733945672291,3.02278145795314,"(iv)",1.01,100
