"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.4895,0.104033551309084,0.740006344739572,0.0505469840209974,9.43960974635696,3.10828655582293,9.17106232895312,3.18765533008526,"(iv)",3,100
