"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.4795,0.116578971369868,0.745452274656643,0.0641302423968162,9.78394591467635,3.25441742237459,9.47239418305511,3.28829411173149,"(iv)",2,100
