"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.4965,0.126781248015962,0.0285249472749473,0.0564325844438876,5.12836459063265,1.20620530524997,4.97142156929575,1.15439546460101,"(iv)",0.01,100
