"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.5255,0.101626917216997,0.0262450882450882,0.0518631853801806,4.76791165594951,1.33557406106505,4.70329477787696,1.34276776655256,"(iv)",0.9,100
