"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.486,0.0711840692653329,0.331876017063771,0.0917860471951681,8.03916284577568,1.45284125964989,7.24702215089761,1.39670266723383,"(ii)",0.5,100
