"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.4305,0.0854710654566973,0.844154883609099,0.026281452131144,16.2907094050287,2.50769046324011,15.2491467355445,2.66132253104835,"(ii)",2,100
