"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.437,0.0843483637342567,0.843034741296178,0.0244011216920408,17.0681513716527,3.3164346620626,16.2678481989396,3.43727267548252,"(ii)",3,100
