"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.43775,0.0723430903906705,0.841293468661048,0.0244307730747327,17.0953233284772,3.12085195206425,16.0268869213776,3.20033932351198,"(ii)",1.3,100
