"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.438,0.0764159272625409,0.842594885625195,0.0247474618420397,17.2448403331723,3.91812886539998,16.2686871652711,3.927443566151,"(ii)",1.01,100
