"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.429,0.0840664720157312,0.844182730727225,0.0272549149407906,16.8707613456455,3.80205599334953,15.9344195013094,3.68471951643371,"(ii)",5,100
