"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.42175,0.0778219120813669,0.847275195639788,0.0244732187161993,17.0588807042321,3.29001535739478,16.1252274820348,3.50676485683128,"(ii)",1.1,100
