"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.518,0.150675247811412,0.799109838693588,0.0584193380465979,8.89935877415383,3.58848267165153,8.25513678264121,3.49694192973681,"(i)",5,100
