"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.532,0.144166009807577,0.79460861358407,0.0529597323029459,8.21491500181704,2.74632494765249,7.79872295968127,2.75561074260446,"(i)",100,100
