"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.467,0.169404780918308,0.112115800865801,0.154714582444877,3.68973801293321,0.976584731129362,3.49120149518034,0.918409198042536,"(i)",0.1,100
