"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.52,0.153741222957161,0.0991388888888889,0.11784145335592,3.322245646768,1.01452000895738,3.14890259064237,0.892155769103927,"(i)",0.9,100
