"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.517,0.169404780918308,0.796834455689159,0.0656528395229937,7.87955969761913,2.70963850799235,7.34275797048669,2.6739676409902,"(i)",3,100
