"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.533,0.160840594905941,0.799574534273643,0.0568178791991694,7.88541681645272,2.86540172311941,7.32001096070751,2.72928763844771,"(i)",1.01,100
