"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.9295,0.0590732296784801,0.00804970760233918,0.0197667090635591,0.295750869344126,0.0579956041180062,0.934673078456957,0.0369104236131574,"(iv)",1.01,100
