"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.588,0.198621512053718,0.951733769901922,0.0149745420621435,10.3360208798222,9.26190697218532,10.0729901619226,8.76158144534927,"(iii)",1.2,100
