"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.584,0.206324252015358,0.95112108179306,0.0171439077876404,9.53347683220257,2.94145426128431,9.4116814070869,2.99934272891187,"(iii)",3,100
