"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.522,0.186179016708721,0.142833333333333,0.201359785427552,2.10405074778302,1.2474148030712,2.20809514167591,1.09909778146524,"(iii)",0.9,100
