"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.628,0.190734889256785,0.949803206631021,0.0136292103675173,10.4566745265751,4.90249710159328,10.2534558796624,4.86916164200166,"(iii)",2,100
