"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.596,0.214579692525748,0.951353690635172,0.0181768084762891,9.96443568263896,2.8527784192736,9.7227799231247,2.77034144553916,"(iii)",1.3,100
