"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.622,0.22544232615958,0.949006279813162,0.0186437418159609,9.75681263899714,3.24690918704649,9.57741149978485,3.10631419271043,"(iii)",5,100
