"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.659,0.270836713265623,0.388804136616789,0.337295960941855,2.67870201488012,1.84718510505063,1.77881853834515,0.879817724115272,"(i)",1.3,100
