"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.808,0.285572259072052,0.0221262626262626,0.0506328576216372,0.731814008695997,1.06927208788273,1.17377874677701,0.902944286182824,"(i)",1.01,100
