"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.08,0.147709789175199,0,0,5.0127198328912,0.975303665734348,5.0906792045273,1.03001111744641,"(i)",5,100
