"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.317,0.185349792162132,0.653523375790017,0.298451509317462,4.54409924626027,1.40037458391688,3.23256169611859,0.9841854093867,"(i)",1.5,100
