"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.0075,0.0350864732633619,0.0189772727272727,0.108456976870427,7.68553836863921,0.89273713241996,7.79400534843719,0.988331237747047,"(iv)",2,100
