"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.9295,0.0590732296784801,0.00993715348978507,0.0249472374251767,0.303107682383176,0.0579291853424243,0.936813801722302,0.0368448038717973,"(iv)",1.1,100
