"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.161,0.105308589345309,0.634833333333333,0.277590075958064,5.10995924325086,1.12118019649075,4.42645816158968,0.947954625510317,"(i)",2,100
