"","TPR_mean","TPR_SD","FDR_mean","FDR_SD","L2_mean","L2_SD","MSPE_mean","MSPE_SD","config","a","number_of_simulations"
"1",0.7945,0.137784599863686,0.405755022370575,0.35213494914234,2.76775520271308,2.47133360591634,1.91123782624603,0.839434155174293,"(iv)",1.2,100
